review_id,employee_id,review_year,performance_rating,bonus_band,goal_status
708786,14393,2025,2.4,Medium,Met
708787,14394,2024,3.3,Low,Met
708788,14394,2025,3.0,Medium,Met
708789,14395,2024,4.3,High,Exceeded
708790,14395,2025,4.0,Medium,Exceeded
708791,14396,2024,3.1,Low,Met
708792,14396,2025,3.9,Low,Met
708793,14397,2024,2.8,High,Exceeded
708794,14397,2025,2.5,Medium,Met
708795,14398,2024,4.2,Medium,Met
708796,14398,2025,3.6,Medium,Met
708797,14399,2024,4.0,Medium,Partially Met
708798,14399,2025,3.8,Medium,Met
708799,14400,2024,4.1,Low,Partially Met
708800,14400,2025,3.9,High,Met
708801,14401,2024,4.0,Low,Exceeded
708802,14401,2025,3.8,Medium,Met
708803,14402,2024,3.8,High,Met
708804,14402,2025,3.1,Medium,Exceeded
708805,14403,2024,3.3,Medium,Partially Met
708806,14403,2025,3.8,Medium,Met
708807,14404,2024,3.1,High,Partially Met
708808,14404,2025,3.4,Medium,Met
708809,14405,2024,2.1,Low,Met
708810,14405,2025,3.8,Medium,Met
708811,14406,2024,4.9,Medium,Partially Met
708812,14406,2025,4.0,Low,Met
708813,14407,2024,3.7,Medium,Met
708814,14407,2025,3.6,Low,Met
708815,14408,2024,4.0,High,Met
708816,14408,2025,3.5,Low,Met
708817,14409,2024,4.2,High,Met
708818,14409,2025,3.7,Medium,Partially Met
708819,14410,2024,3.7,Low,Exceeded
708820,14410,2025,3.1,High,Partially Met
708821,14411,2024,4.1,Medium,Met
708822,14411,2025,4.1,Medium,Met
708823,14412,2024,4.1,Medium,Met
708824,14412,2025,2.8,Low,Met
708825,14413,2024,2.9,Medium,Partially Met
708826,14413,2025,2.9,Medium,Met
708827,14414,2024,3.2,Medium,Met
708828,14414,2025,3.5,Medium,Met
708829,14415,2024,4.2,Medium,Met
708830,14415,2025,3.4,Low,Met
708831,14416,2024,4.1,Medium,Exceeded
708832,14416,2025,3.1,Medium,Met
708833,14417,2024,2.6,Medium,Met
708834,14417,2025,2.7,Low,Met
708835,14418,2024,4.3,Medium,Met
708836,14418,2025,3.8,Medium,Partially Met
708837,14419,2024,4.3,High,Met
708838,14419,2025,3.5,Medium,Met
708839,14420,2024,3.9,High,Exceeded
708840,14420,2025,3.4,Medium,Met
708841,14421,2024,3.1,High,Met
708842,14421,2025,3.8,Medium,Met
708843,14422,2024,3.3,Medium,Met
708844,14422,2025,3.8,Medium,Met
708845,14423,2024,4.3,High,Partially Met
708846,14423,2025,3.6,Low,Met
708847,14424,2024,2.6,Medium,Partially Met
708848,14424,2025,3.2,Low,Met
708849,14425,2024,3.1,Medium,Met
708850,14425,2025,3.9,Low,Met
708851,14426,2024,3.2,Medium,Met
708852,14426,2025,3.0,Low,Met
708853,14427,2024,4.6,High,Met
708854,14427,2025,3.9,Medium,Met
708855,14428,2024,2.7,High,Exceeded
708856,14428,2025,4.2,Medium,Met
708857,14429,2024,3.8,Low,Partially Met
708858,14429,2025,2.1,High,Partially Met
708859,14430,2024,2.2,Medium,Met
708860,14430,2025,3.4,Low,Exceeded
708861,14431,2024,3.4,Low,Met
708862,14431,2025,3.5,High,Met
708863,14432,2024,4.6,Medium,Met
708864,14432,2025,3.9,High,Partially Met
708865,14433,2024,4.2,Medium,Met
708866,14433,2025,4.6,High,Met
708867,14434,2024,4.7,Low,Partially Met
708868,14434,2025,3.1,Medium,Met
708869,14435,2024,3.4,Medium,Met
708870,14435,2025,3.7,Medium,Met
708871,14436,2024,4.6,High,Met
708872,14436,2025,2.6,Medium,Met
708873,14437,2024,2.8,High,Met
708874,14437,2025,3.4,Medium,Partially Met
708875,14438,2024,2.0,Low,Met
708876,14438,2025,3.8,Medium,Met
708877,14439,2024,4.5,Medium,Met
708878,14439,2025,3.4,Medium,Met
708879,14440,2024,4.2,Medium,Exceeded
708880,14440,2025,2.8,Medium,Partially Met
708881,14441,2024,3.6,Low,Met
708882,14441,2025,3.5,Low,Met
708883,14442,2024,2.1,Medium,Exceeded
708884,14442,2025,4.6,Medium,Met
708885,14443,2024,4.1,Medium,Partially Met
708886,14443,2025,3.8,Low,Partially Met
708887,14444,2024,3.6,High,Met
708888,14444,2025,3.2,Medium,Met
708889,14445,2024,3.1,Medium,Met
708890,14445,2025,3.4,Medium,Met
708891,14446,2024,3.6,High,Met
708892,14446,2025,4.1,Low,Met
708893,14447,2024,3.7,Low,Met
708894,14447,2025,2.9,High,Met
708895,14448,2024,2.6,High,Met
708896,14448,2025,3.1,High,Exceeded
708897,14449,2024,3.4,Low,Met
708898,14449,2025,3.4,Medium,Met
708899,14450,2024,4.0,Medium,Met
708900,14450,2025,3.0,High,Met
708901,14451,2024,4.3,Medium,Partially Met
708902,14451,2025,4.5,High,Exceeded
708903,14452,2024,2.8,High,Met
708904,14452,2025,2.1,High,Met
708905,14453,2024,3.3,Medium,Exceeded
708906,14453,2025,3.5,Medium,Met
708907,14454,2024,2.8,Medium,Met
708908,14454,2025,3.1,Medium,Met
708909,14455,2024,3.2,High,Met
708910,14455,2025,5.0,Medium,Partially Met
708911,14456,2024,2.5,Medium,Met
708912,14456,2025,3.3,Low,Exceeded
708913,14457,2024,3.4,Medium,Partially Met
708914,14457,2025,3.4,Medium,Partially Met
708915,14458,2024,3.3,Medium,Met
708916,14458,2025,2.7,Low,Met
708917,14459,2024,3.1,High,Exceeded
708918,14459,2025,3.1,Medium,Exceeded
708919,14460,2024,3.9,Medium,Met
708920,14460,2025,3.8,Medium,Met
708921,14461,2024,3.9,High,Met
708922,14461,2025,4.1,Low,Met
708923,14462,2024,4.4,Low,Met
708924,14462,2025,4.6,Medium,Met
708925,14463,2024,3.5,Medium,Met
708926,14463,2025,4.1,High,Met
708927,14464,2024,3.8,High,Partially Met
708928,14464,2025,3.8,High,Met
708929,14465,2024,3.1,Medium,Met
708930,14465,2025,4.7,High,Met
708931,14466,2024,4.0,High,Met
708932,14466,2025,2.1,Low,Met
708933,14467,2024,4.1,High,Met
708934,14467,2025,3.6,Low,Met
708935,14468,2024,2.8,High,Partially Met
708936,14468,2025,3.7,Medium,Exceeded
708937,14469,2024,3.0,Low,Met
708938,14469,2025,2.7,Low,Exceeded
708939,14470,2024,2.7,Medium,Partially Met
708940,14470,2025,2.6,High,Met
708941,14471,2024,3.6,High,Partially Met
708942,14471,2025,3.0,Medium,Exceeded
708943,14472,2024,3.7,Medium,Exceeded
708944,14472,2025,4.1,Medium,Met
708945,14473,2024,3.3,Medium,Partially Met
708946,14473,2025,2.3,Low,Met
708947,14474,2024,3.1,Medium,Met
708948,14474,2025,4.3,Medium,Partially Met
708949,14475,2024,4.0,High,Partially Met
708950,14475,2025,4.0,Medium,Met
708951,14476,2024,2.6,Medium,Met
708952,14476,2025,4.2,Medium,Met
708953,14477,2024,3.3,Medium,Met
708954,14477,2025,2.6,Low,Met
708955,14478,2024,3.4,Medium,Met
708956,14478,2025,4.3,High,Partially Met
708957,14479,2024,3.4,Medium,Met
708958,14479,2025,2.0,Medium,Met
708959,14480,2024,3.3,Low,Met
708960,14480,2025,2.2,High,Met
708961,14481,2024,4.2,Medium,Met
708962,14481,2025,4.2,Medium,Exceeded
708963,14482,2024,3.0,High,Met
708964,14482,2025,3.4,High,Met
708965,14483,2024,3.4,Medium,Exceeded
708966,14483,2025,3.3,Low,Met
708967,14484,2024,2.6,Medium,Partially Met
708968,14484,2025,3.2,Medium,Exceeded
708969,14485,2024,4.2,Low,Met
708970,14485,2025,2.7,Medium,Exceeded
708971,14486,2024,3.9,Medium,Partially Met
708972,14486,2025,3.5,Medium,Met
708973,14487,2024,3.3,Low,Exceeded
708974,14487,2025,4.0,High,Met
708975,14488,2024,4.0,Medium,Met
708976,14488,2025,4.4,Medium,Partially Met
708977,14489,2024,3.6,Medium,Exceeded
708978,14489,2025,3.0,Medium,Met
708979,14490,2024,3.7,Low,Met
708980,14490,2025,2.4,High,Met
708981,14491,2024,3.3,Medium,Met
708982,14491,2025,4.3,Medium,Partially Met
708983,14492,2024,4.2,Medium,Met
708984,14492,2025,2.6,Medium,Met
708985,14493,2024,4.0,High,Exceeded
708986,14493,2025,3.7,High,Met
708987,14494,2024,4.6,High,Met
708988,14494,2025,4.0,High,Met
708989,14495,2024,2.7,Low,Exceeded
708990,14495,2025,3.1,High,Met
708991,14496,2024,2.5,Medium,Met
708992,14496,2025,3.7,Low,Met
708993,14497,2024,2.8,High,Met
708994,14497,2025,3.5,Low,Exceeded
708995,14498,2024,3.5,High,Met
708996,14498,2025,2.3,Medium,Met
708997,14499,2024,2.6,Medium,Met
708998,14499,2025,3.7,Low,Met
708999,14500,2024,4.0,Medium,Met
709000,14500,2025,2.5,High,Met
709001,14501,2024,2.3,Medium,Met
709002,14501,2025,3.3,Medium,Met
709003,14502,2024,3.5,Medium,Met
709004,14502,2025,3.4,Medium,Exceeded
709005,14503,2024,3.3,Medium,Met
709006,14503,2025,2.2,High,Exceeded
709007,14504,2024,2.7,Medium,Exceeded
709008,14504,2025,2.5,Medium,Exceeded
709009,14505,2024,4.5,Medium,Met
709010,14505,2025,3.6,Low,Met
709011,14506,2024,3.4,High,Met
709012,14506,2025,3.0,Medium,Exceeded
709013,14507,2024,4.1,Medium,Met
709014,14507,2025,4.5,Medium,Partially Met
709015,14508,2024,3.6,Medium,Met
709016,14508,2025,3.4,Low,Met
709017,14509,2024,3.3,Medium,Met
709018,14509,2025,4.0,Medium,Met
709019,14510,2024,2.7,Medium,Met
709020,14510,2025,3.4,Low,Exceeded
709021,14511,2024,4.2,Medium,Met
709022,14511,2025,3.5,High,Exceeded
709023,14512,2024,3.7,Low,Exceeded
709024,14512,2025,2.9,High,Exceeded
709025,14513,2024,2.5,Low,Met
709026,14513,2025,4.5,Medium,Met
709027,14514,2024,3.0,Low,Partially Met
709028,14514,2025,3.5,Low,Met
709029,14515,2024,3.6,Medium,Met
709030,14515,2025,3.2,Medium,Met
709031,14516,2024,2.9,Medium,Met
709032,14516,2025,3.8,Medium,Met
709033,14517,2024,3.0,Medium,Met
709034,14517,2025,3.8,High,Exceeded
709035,14518,2024,4.1,Low,Met
709036,14518,2025,3.4,Medium,Exceeded
709037,14519,2024,3.4,Medium,Exceeded
709038,14519,2025,2.4,Low,Met
709039,14520,2024,3.4,Medium,Partially Met
709040,14520,2025,3.0,Low,Met
709041,14521,2024,2.9,Medium,Exceeded
709042,14521,2025,2.9,Low,Exceeded
709043,14522,2024,3.6,Low,Met
709044,14522,2025,4.1,Medium,Exceeded
709045,14523,2024,2.9,Medium,Partially Met
709046,14523,2025,3.2,Medium,Met
709047,14524,2024,2.3,Medium,Met
709048,14524,2025,2.9,Medium,Exceeded
709049,14525,2024,4.1,Low,Exceeded
709050,14525,2025,4.2,Medium,Met
709051,14526,2024,4.4,Medium,Met
709052,14526,2025,3.7,Medium,Met
709053,14527,2024,3.0,High,Met
709054,14527,2025,3.9,Low,Partially Met
709055,14528,2024,4.0,Medium,Exceeded
709056,14528,2025,3.7,Medium,Met
709057,14529,2024,3.9,Medium,Exceeded
709058,14529,2025,2.5,High,Met
709059,14530,2024,2.7,High,Met
709060,14530,2025,3.6,Low,Met
709061,14531,2024,2.0,High,Met
709062,14531,2025,3.3,Low,Met
709063,14532,2024,4.2,Low,Exceeded
709064,14532,2025,3.9,Low,Met
709065,14533,2024,3.3,Medium,Exceeded
709066,14533,2025,3.4,Medium,Met
709067,14534,2024,4.5,Medium,Met
709068,14534,2025,3.2,Medium,Met
709069,14535,2024,3.3,High,Met
709070,14535,2025,3.6,High,Exceeded
709071,14536,2024,3.8,High,Met
709072,14536,2025,3.1,Medium,Met
709073,14537,2024,3.3,Medium,Met
709074,14537,2025,3.3,Medium,Met
709075,14538,2024,3.6,Low,Met
709076,14538,2025,3.1,High,Partially Met
709077,14539,2024,2.8,Low,Met
709078,14539,2025,3.2,High,Exceeded
709079,14540,2024,3.6,Low,Partially Met
709080,14540,2025,2.6,Medium,Met
709081,14541,2024,3.7,Low,Partially Met
709082,14541,2025,4.0,Medium,Met
709083,14542,2024,3.5,Low,Met
709084,14542,2025,4.0,High,Met
709085,14543,2024,3.4,Medium,Met
709086,14543,2025,3.6,Medium,Met
709087,14544,2024,3.8,High,Met
709088,14544,2025,3.3,High,Exceeded
709089,14545,2024,4.6,Medium,Exceeded
709090,14545,2025,3.5,Low,Partially Met
709091,14546,2024,2.6,High,Partially Met
709092,14546,2025,3.4,Medium,Met
709093,14547,2024,4.2,High,Exceeded
709094,14547,2025,2.8,Medium,Met
709095,14548,2024,2.8,Medium,Met
709096,14548,2025,3.8,Medium,Met
709097,14549,2024,2.9,High,Exceeded
709098,14549,2025,2.3,Medium,Exceeded
709099,14550,2024,4.4,Low,Met
709100,14550,2025,2.3,High,Met
709101,14551,2024,3.7,Medium,Partially Met
709102,14551,2025,3.5,Medium,Exceeded
709103,14552,2024,3.4,Medium,Met
709104,14552,2025,4.3,High,Met
709105,14553,2024,3.0,Medium,Met
709106,14553,2025,4.8,Low,Met
709107,14554,2024,3.5,Low,Met
709108,14554,2025,3.9,High,Met
709109,14555,2024,3.2,Medium,Met
709110,14555,2025,3.5,Low,Exceeded
709111,14556,2024,4.0,High,Met
709112,14556,2025,3.3,Medium,Partially Met
709113,14557,2024,3.4,Medium,Met
709114,14557,2025,3.6,High,Met
709115,14558,2024,3.3,Low,Met
709116,14558,2025,2.8,Medium,Met
709117,14559,2024,4.1,Medium,Exceeded
709118,14559,2025,4.0,High,Met
709119,14560,2024,3.9,High,Met
709120,14560,2025,3.1,Medium,Partially Met
709121,14561,2024,2.8,Medium,Partially Met
709122,14561,2025,3.0,Low,Met
709123,14562,2024,4.1,High,Met
709124,14562,2025,4.3,Medium,Met
709125,14563,2024,3.0,Medium,Met
709126,14563,2025,3.9,Medium,Met
709127,14564,2024,3.7,Medium,Exceeded
709128,14564,2025,5.0,High,Met
709129,14565,2024,3.3,Medium,Exceeded
709130,14565,2025,3.1,Low,Met
709131,14566,2024,4.0,High,Met
709132,14566,2025,3.1,Medium,Partially Met
709133,14567,2024,3.6,Medium,Exceeded
709134,14567,2025,3.3,Medium,Met
709135,14568,2024,2.5,Medium,Exceeded
709136,14568,2025,4.4,High,Met
709137,14569,2024,2.5,Medium,Met
709138,14569,2025,3.2,Low,Met
709139,14570,2024,2.9,Low,Partially Met
709140,14570,2025,3.3,High,Met
709141,14571,2024,2.9,Medium,Met
709142,14571,2025,2.9,Medium,Met
709143,14572,2024,3.4,High,Partially Met
709144,14572,2025,3.2,Low,Met
709145,14573,2024,4.4,Medium,Met
709146,14573,2025,3.2,Medium,Met
709147,14574,2024,3.4,Medium,Partially Met
709148,14574,2025,3.3,Medium,Met
709149,14575,2024,3.9,High,Met
709150,14575,2025,2.8,Medium,Met
709151,14576,2024,4.7,Medium,Met
709152,14576,2025,3.1,Low,Exceeded
709153,14577,2024,3.5,Medium,Met
709154,14577,2025,3.9,Low,Met
709155,14578,2024,2.5,Medium,Met
709156,14578,2025,3.1,Medium,Met
709157,14579,2024,4.0,Medium,Met
709158,14579,2025,3.4,High,Met
709159,14580,2024,3.4,Medium,Met
709160,14580,2025,3.5,Medium,Met
709161,14581,2024,3.8,High,Met
709162,14581,2025,2.4,Medium,Exceeded
709163,14582,2024,3.8,Medium,Partially Met
709164,14582,2025,3.1,Medium,Met
709165,14583,2024,3.4,Medium,Met
709166,14583,2025,3.7,Low,Exceeded
709167,14584,2024,4.1,High,Exceeded
709168,14584,2025,3.8,High,Met
709169,14585,2024,2.3,Medium,Exceeded
709170,14585,2025,3.4,Medium,Exceeded
709171,14586,2024,2.4,Low,Exceeded
709172,14586,2025,3.8,Low,Met
709173,14587,2024,2.7,High,Exceeded
709174,14587,2025,5.0,Low,Met
709175,14588,2024,3.3,High,Met
709176,14588,2025,2.3,Low,Met
709177,14589,2024,4.3,Low,Met
709178,14589,2025,3.0,Low,Met
709179,14590,2024,2.5,Low,Exceeded
709180,14590,2025,4.0,Medium,Exceeded
709181,14591,2024,3.0,Medium,Met
709182,14591,2025,4.2,Medium,Partially Met
709183,14592,2024,4.0,Medium,Met
709184,14592,2025,3.6,High,Exceeded
709185,14593,2024,3.7,High,Exceeded
709186,14593,2025,4.0,High,Partially Met
709187,14594,2024,3.1,Medium,Met
709188,14594,2025,3.2,Medium,Met
709189,14595,2024,2.3,High,Met
709190,14595,2025,3.7,Medium,Met
709191,14596,2024,3.7,Medium,Exceeded
709192,14596,2025,3.2,Medium,Met
709193,14597,2024,3.4,Medium,Met
709194,14597,2025,2.8,Medium,Met
709195,14598,2024,3.6,Medium,Met
709196,14598,2025,3.5,High,Exceeded
709197,14599,2024,3.8,High,Met
709198,14599,2025,3.2,Low,Met
709199,14600,2024,3.2,High,Met
709200,14600,2025,3.8,High,Met
709201,14601,2024,4.4,Medium,Exceeded
709202,14601,2025,2.5,High,Met
709203,14602,2024,2.9,Low,Exceeded
709204,14602,2025,3.9,Medium,Met
709205,14603,2024,3.5,Medium,Partially Met
709206,14603,2025,4.1,Low,Partially Met
709207,14604,2024,3.8,Low,Exceeded
709208,14604,2025,4.0,Low,Met
709209,14605,2024,2.9,Low,Exceeded
709210,14605,2025,3.5,Medium,Met
709211,14606,2024,3.5,Medium,Met
709212,14606,2025,2.8,Medium,Met
709213,14607,2024,4.0,Medium,Exceeded
709214,14607,2025,2.5,Low,Met
709215,14608,2024,3.9,Low,Met
709216,14608,2025,4.2,Low,Met
709217,14609,2024,3.6,Medium,Met
709218,14609,2025,2.9,High,Met
709219,14610,2024,2.9,High,Exceeded
709220,14610,2025,2.5,Medium,Met
709221,14611,2024,2.6,Medium,Met
709222,14611,2025,2.7,High,Met
709223,14612,2024,3.2,Medium,Partially Met
709224,14612,2025,3.4,High,Exceeded
709225,14613,2024,3.2,Low,Met
709226,14613,2025,3.0,Medium,Met
709227,14614,2024,3.9,Medium,Partially Met
709228,14614,2025,4.9,Medium,Met
709229,14615,2024,3.2,Medium,Met
709230,14615,2025,3.4,Low,Met
709231,14616,2024,2.7,Medium,Partially Met
709232,14616,2025,4.0,Low,Partially Met
709233,14617,2024,4.4,Low,Met
709234,14617,2025,3.5,Medium,Met
709235,14618,2024,2.5,Medium,Met
709236,14618,2025,4.4,Medium,Partially Met
709237,14619,2024,3.2,Medium,Partially Met
709238,14619,2025,3.0,Medium,Exceeded
709239,14620,2024,3.0,Medium,Exceeded
709240,14620,2025,1.8,Medium,Met
709241,14621,2024,2.9,High,Met
709242,14621,2025,3.6,Medium,Met
709243,14622,2024,4.9,Medium,Met
709244,14622,2025,2.7,Medium,Met
709245,14623,2024,2.5,Low,Met
709246,14623,2025,3.2,Low,Met
709247,14624,2024,2.5,Medium,Exceeded
709248,14624,2025,2.9,High,Exceeded
709249,14625,2024,2.6,Low,Met
709250,14625,2025,3.4,Medium,Exceeded
709251,14626,2024,3.2,Medium,Met
709252,14626,2025,4.0,Medium,Met
709253,14627,2024,3.8,High,Met
709254,14627,2025,3.1,Medium,Partially Met
709255,14628,2024,3.6,Medium,Met
709256,14628,2025,2.6,Medium,Partially Met
709257,14629,2024,3.4,Medium,Met
709258,14629,2025,3.2,High,Met
709259,14630,2024,3.7,Medium,Met
709260,14630,2025,4.2,Medium,Exceeded
709261,14631,2024,3.3,Medium,Met
709262,14631,2025,3.7,Medium,Partially Met
709263,14632,2024,3.3,High,Met
709264,14632,2025,4.0,Low,Exceeded
709265,14633,2024,3.6,High,Met
709266,14633,2025,3.3,Medium,Partially Met
709267,14634,2024,3.3,Medium,Partially Met
709268,14634,2025,4.2,Low,Partially Met
709269,14635,2024,3.2,Low,Exceeded
709270,14635,2025,4.2,High,Met
709271,14636,2024,3.9,Medium,Partially Met
709272,14636,2025,4.1,Medium,Met
709273,14637,2024,3.1,Medium,Met
709274,14637,2025,3.8,High,Met
709275,14638,2024,3.0,Medium,Met
709276,14638,2025,3.9,Low,Met
709277,14639,2024,4.6,Medium,Exceeded
709278,14639,2025,2.6,Low,Met
709279,14640,2024,3.2,High,Met
709280,14640,2025,4.8,Low,Exceeded
709281,14641,2024,2.9,Medium,Met
709282,14641,2025,2.9,Medium,Met
709283,14642,2024,2.1,Medium,Met
709284,14642,2025,3.3,High,Exceeded
709285,14643,2024,2.9,Low,Partially Met
709286,14643,2025,4.1,Medium,Met
709287,14644,2024,2.3,Medium,Met
709288,14644,2025,2.4,High,Met
709289,14645,2024,4.0,Medium,Exceeded
709290,14645,2025,3.9,Medium,Met
709291,14646,2024,3.6,High,Met
709292,14646,2025,2.9,Low,Met
709293,14647,2024,3.6,Medium,Met
709294,14647,2025,2.4,Medium,Partially Met
709295,14648,2024,5.0,Medium,Met
709296,14648,2025,2.7,Medium,Met
709297,14649,2024,3.3,Medium,Met
709298,14649,2025,2.7,Low,Met
709299,14650,2024,2.8,Medium,Partially Met
709300,14650,2025,3.5,Medium,Exceeded
709301,14651,2024,2.9,Low,Exceeded
709302,14651,2025,3.3,Medium,Exceeded
709303,14652,2024,3.7,Medium,Met
709304,14652,2025,2.7,Medium,Partially Met
709305,14653,2024,3.9,Medium,Met
709306,14653,2025,3.7,Medium,Met
709307,14654,2024,2.7,Low,Met
709308,14654,2025,4.1,Low,Met
709309,14655,2024,5.0,Medium,Met
709310,14655,2025,3.3,Medium,Partially Met
709311,14656,2024,3.4,High,Met
709312,14656,2025,3.8,Medium,Met
709313,14657,2024,2.9,High,Met
709314,14657,2025,3.7,Medium,Partially Met
709315,14658,2024,2.9,High,Met
709316,14658,2025,3.1,Medium,Met
709317,14659,2024,3.5,Low,Exceeded
709318,14659,2025,2.3,Medium,Partially Met
709319,14660,2024,2.3,High,Met
709320,14660,2025,2.0,Medium,Exceeded
709321,14661,2024,2.4,Medium,Met
709322,14661,2025,3.0,Medium,Partially Met
709323,14662,2024,3.8,Low,Met
709324,14662,2025,3.6,Medium,Partially Met
709325,14663,2024,3.2,High,Met
709326,14663,2025,5.0,Medium,Met
709327,14664,2024,2.8,Medium,Met
709328,14664,2025,4.0,High,Partially Met
709329,14665,2024,3.9,Medium,Exceeded
709330,14665,2025,3.8,Medium,Met
709331,14666,2024,3.7,Medium,Met
709332,14666,2025,3.3,Low,Met
709333,14667,2024,2.5,High,Met
709334,14667,2025,3.8,Medium,Met
709335,14668,2024,4.2,Low,Met
709336,14668,2025,3.2,High,Exceeded
709337,14669,2024,3.3,High,Met
709338,14669,2025,3.7,Medium,Met
709339,14670,2024,2.9,High,Met
709340,14670,2025,3.6,Medium,Met
709341,14671,2024,3.5,Medium,Exceeded
709342,14671,2025,3.8,Low,Met
709343,14672,2024,3.7,Medium,Exceeded
709344,14672,2025,4.3,Medium,Partially Met
709345,14673,2024,3.4,Low,Met
709346,14673,2025,3.0,High,Exceeded
709347,14674,2024,3.7,Low,Partially Met
709348,14674,2025,3.3,Low,Exceeded
709349,14675,2024,2.5,Low,Met
709350,14675,2025,3.8,Medium,Partially Met
709351,14676,2024,4.0,Medium,Exceeded
709352,14676,2025,2.6,High,Met
709353,14677,2024,3.1,Medium,Met
709354,14677,2025,3.8,Medium,Met
709355,14678,2024,2.9,Medium,Met
709356,14678,2025,3.0,Medium,Exceeded
709357,14679,2024,3.3,High,Met
709358,14679,2025,2.3,Medium,Met
709359,14680,2024,3.3,Low,Met
709360,14680,2025,3.1,Medium,Exceeded
709361,14681,2024,3.0,Medium,Met
709362,14681,2025,4.0,Medium,Met
709363,14682,2024,3.2,Medium,Met
709364,14682,2025,2.2,High,Met
709365,14683,2024,3.3,High,Met
709366,14683,2025,3.4,Low,Met
709367,14684,2024,3.1,Medium,Exceeded
709368,14684,2025,2.5,Low,Met
709369,14685,2024,2.4,Medium,Met
709370,14685,2025,3.2,Medium,Exceeded
709371,14686,2024,2.8,Medium,Met
709372,14686,2025,3.6,Low,Met
709373,14687,2024,2.7,Medium,Met
709374,14687,2025,2.9,Medium,Met
709375,14688,2024,3.3,Medium,Met
709376,14688,2025,2.9,Medium,Partially Met
709377,14689,2024,2.7,Medium,Exceeded
709378,14689,2025,3.8,High,Met
709379,14690,2024,3.5,High,Exceeded
709380,14690,2025,3.7,High,Exceeded
709381,14691,2024,3.7,Medium,Met
709382,14691,2025,4.6,Medium,Met
709383,14692,2024,3.5,Medium,Met
709384,14692,2025,3.4,Medium,Met
709385,14693,2024,3.0,Medium,Met
709386,14693,2025,4.0,Medium,Exceeded
709387,14694,2024,3.1,Medium,Exceeded
709388,14694,2025,4.0,Medium,Exceeded
709389,14695,2024,4.2,Medium,Met
709390,14695,2025,3.2,Low,Exceeded
709391,14696,2024,1.7,Low,Partially Met
709392,14696,2025,2.6,Medium,Met
709393,14697,2024,2.6,High,Exceeded
709394,14697,2025,2.9,High,Met
709395,14698,2024,2.9,Medium,Exceeded
709396,14698,2025,2.9,Medium,Met
709397,14699,2024,3.2,Medium,Met
709398,14699,2025,3.5,High,Met
709399,14700,2024,3.2,Medium,Met
709400,14700,2025,3.2,High,Met
709401,14701,2024,3.1,High,Met
709402,14701,2025,3.8,Medium,Met
709403,14702,2024,3.2,Medium,Met
709404,14702,2025,3.8,High,Met
709405,14703,2024,4.7,High,Met
709406,14703,2025,2.7,Low,Met
709407,14704,2024,2.7,Medium,Partially Met
709408,14704,2025,3.7,Low,Partially Met
709409,14705,2024,3.9,Medium,Met
709410,14705,2025,2.4,Medium,Met
709411,14706,2024,2.0,Medium,Met
