attendance_id,employee_id,attendance_date,attendance_status,working_hours
947340,13945,2025-12-01,Present,8
947341,13946,2025-01-01,Present,8
947342,13946,2025-02-01,Present,8
947343,13946,2025-03-01,Work From Home,8
947344,13946,2025-04-01,Present,8
947345,13946,2025-05-01,Present,8
947346,13946,2025-06-01,Present,8
947347,13946,2025-07-01,Present,8
947348,13946,2025-08-01,Present,8
947349,13946,2025-09-01,Present,8
947350,13946,2025-10-01,Present,8
947351,13946,2025-11-01,Present,8
947352,13946,2025-12-01,Present,8
947353,13947,2025-01-01,Present,8
947354,13947,2025-02-01,Present,8
947355,13947,2025-03-01,Leave,0
947356,13947,2025-04-01,Present,8
947357,13947,2025-05-01,Present,8
947358,13947,2025-06-01,Present,8
947359,13947,2025-07-01,Work From Home,8
947360,13947,2025-08-01,Present,8
947361,13947,2025-09-01,Present,8
947362,13947,2025-10-01,Present,8
947363,13947,2025-11-01,Present,8
947364,13947,2025-12-01,Leave,0
947365,13948,2025-01-01,Work From Home,8
947366,13948,2025-02-01,Work From Home,8
947367,13948,2025-03-01,Present,8
947368,13948,2025-04-01,Present,8
947369,13948,2025-05-01,Present,8
947370,13948,2025-06-01,Present,8
947371,13948,2025-07-01,Present,8
947372,13948,2025-08-01,Work From Home,8
947373,13948,2025-09-01,Present,8
947374,13948,2025-10-01,Work From Home,8
947375,13948,2025-11-01,Leave,0
947376,13948,2025-12-01,Work From Home,8
947377,13949,2025-01-01,Present,8
947378,13949,2025-02-01,Present,8
947379,13949,2025-03-01,Present,8
947380,13949,2025-04-01,Present,8
947381,13949,2025-05-01,Present,8
947382,13949,2025-06-01,Present,8
947383,13949,2025-07-01,Leave,0
947384,13949,2025-08-01,Present,8
947385,13949,2025-09-01,Leave,0
947386,13949,2025-10-01,Present,8
947387,13949,2025-11-01,Work From Home,8
947388,13949,2025-12-01,Present,8
947389,13950,2025-01-01,Present,8
947390,13950,2025-02-01,Present,8
947391,13950,2025-03-01,Present,8
947392,13950,2025-04-01,Present,8
947393,13950,2025-05-01,Present,8
947394,13950,2025-06-01,Leave,0
947395,13950,2025-07-01,Work From Home,8
947396,13950,2025-08-01,Present,8
947397,13950,2025-09-01,Work From Home,8
947398,13950,2025-10-01,Present,8
947399,13950,2025-11-01,Work From Home,8
947400,13950,2025-12-01,Present,8
947401,13951,2025-01-01,Present,8
947402,13951,2025-02-01,Work From Home,8
947403,13951,2025-03-01,Absent,0
947404,13951,2025-04-01,Present,8
947405,13951,2025-05-01,Present,8
947406,13951,2025-06-01,Present,8
947407,13951,2025-07-01,Present,8
947408,13951,2025-08-01,Leave,0
947409,13951,2025-09-01,Present,8
947410,13951,2025-10-01,Work From Home,8
947411,13951,2025-11-01,Work From Home,8
947412,13951,2025-12-01,Work From Home,8
947413,13952,2025-01-01,Work From Home,8
947414,13952,2025-02-01,Present,8
947415,13952,2025-03-01,Present,8
947416,13952,2025-04-01,Present,8
947417,13952,2025-05-01,Leave,0
947418,13952,2025-06-01,Work From Home,8
947419,13952,2025-07-01,Present,8
947420,13952,2025-08-01,Leave,0
947421,13952,2025-09-01,Work From Home,8
947422,13952,2025-10-01,Present,8
947423,13952,2025-11-01,Leave,0
947424,13952,2025-12-01,Present,8
947425,13953,2025-01-01,Present,8
947426,13953,2025-02-01,Present,8
947427,13953,2025-03-01,Present,8
947428,13953,2025-04-01,Present,8
947429,13953,2025-05-01,Present,8
947430,13953,2025-06-01,Work From Home,8
947431,13953,2025-07-01,Absent,0
947432,13953,2025-08-01,Present,8
947433,13953,2025-09-01,Work From Home,8
947434,13953,2025-10-01,Present,8
947435,13953,2025-11-01,Present,8
947436,13953,2025-12-01,Present,8
947437,13954,2025-01-01,Present,8
947438,13954,2025-02-01,Work From Home,8
947439,13954,2025-03-01,Present,8
947440,13954,2025-04-01,Present,8
947441,13954,2025-05-01,Work From Home,8
947442,13954,2025-06-01,Present,8
947443,13954,2025-07-01,Present,8
947444,13954,2025-08-01,Present,8
947445,13954,2025-09-01,Present,8
947446,13954,2025-10-01,Present,8
947447,13954,2025-11-01,Work From Home,8
947448,13954,2025-12-01,Work From Home,8
947449,13955,2025-01-01,Present,8
947450,13955,2025-02-01,Work From Home,8
947451,13955,2025-03-01,Present,8
947452,13955,2025-04-01,Present,8
947453,13955,2025-05-01,Present,8
947454,13955,2025-06-01,Present,8
947455,13955,2025-07-01,Leave,0
947456,13955,2025-08-01,Absent,0
947457,13955,2025-09-01,Present,8
947458,13955,2025-10-01,Work From Home,8
947459,13955,2025-11-01,Absent,0
947460,13955,2025-12-01,Work From Home,8
947461,13956,2025-01-01,Leave,0
947462,13956,2025-02-01,Work From Home,8
947463,13956,2025-03-01,Present,8
947464,13956,2025-04-01,Present,8
947465,13956,2025-05-01,Present,8
947466,13956,2025-06-01,Present,8
947467,13956,2025-07-01,Present,8
947468,13956,2025-08-01,Present,8
947469,13956,2025-09-01,Present,8
947470,13956,2025-10-01,Present,8
947471,13956,2025-11-01,Work From Home,8
947472,13956,2025-12-01,Present,8
947473,13957,2025-01-01,Present,8
947474,13957,2025-02-01,Leave,0
947475,13957,2025-03-01,Present,8
947476,13957,2025-04-01,Present,8
947477,13957,2025-05-01,Present,8
947478,13957,2025-06-01,Present,8
947479,13957,2025-07-01,Present,8
947480,13957,2025-08-01,Work From Home,8
947481,13957,2025-09-01,Present,8
947482,13957,2025-10-01,Present,8
947483,13957,2025-11-01,Present,8
947484,13957,2025-12-01,Leave,0
947485,13958,2025-01-01,Present,8
947486,13958,2025-02-01,Work From Home,8
947487,13958,2025-03-01,Present,8
947488,13958,2025-04-01,Leave,0
947489,13958,2025-05-01,Present,8
947490,13958,2025-06-01,Present,8
947491,13958,2025-07-01,Present,8
947492,13958,2025-08-01,Present,8
947493,13958,2025-09-01,Present,8
947494,13958,2025-10-01,Absent,0
947495,13958,2025-11-01,Present,8
947496,13958,2025-12-01,Present,8
947497,13959,2025-01-01,Present,8
947498,13959,2025-02-01,Present,8
947499,13959,2025-03-01,Present,8
947500,13959,2025-04-01,Absent,0
947501,13959,2025-05-01,Present,8
947502,13959,2025-06-01,Present,8
947503,13959,2025-07-01,Leave,0
947504,13959,2025-08-01,Present,8
947505,13959,2025-09-01,Present,8
947506,13959,2025-10-01,Present,8
947507,13959,2025-11-01,Present,8
947508,13959,2025-12-01,Present,8
947509,13960,2025-01-01,Work From Home,8
947510,13960,2025-02-01,Present,8
947511,13960,2025-03-01,Present,8
947512,13960,2025-04-01,Leave,0
947513,13960,2025-05-01,Present,8
947514,13960,2025-06-01,Present,8
947515,13960,2025-07-01,Present,8
947516,13960,2025-08-01,Present,8
947517,13960,2025-09-01,Present,8
947518,13960,2025-10-01,Present,8
947519,13960,2025-11-01,Present,8
947520,13960,2025-12-01,Present,8
947521,13961,2025-01-01,Present,8
947522,13961,2025-02-01,Present,8
947523,13961,2025-03-01,Present,8
947524,13961,2025-04-01,Present,8
947525,13961,2025-05-01,Present,8
947526,13961,2025-06-01,Present,8
947527,13961,2025-07-01,Work From Home,8
947528,13961,2025-08-01,Present,8
947529,13961,2025-09-01,Work From Home,8
947530,13961,2025-10-01,Present,8
947531,13961,2025-11-01,Present,8
947532,13961,2025-12-01,Leave,0
947533,13962,2025-01-01,Present,8
947534,13962,2025-02-01,Present,8
947535,13962,2025-03-01,Present,8
947536,13962,2025-04-01,Work From Home,8
947537,13962,2025-05-01,Work From Home,8
947538,13962,2025-06-01,Present,8
947539,13962,2025-07-01,Present,8
947540,13962,2025-08-01,Absent,0
947541,13962,2025-09-01,Present,8
947542,13962,2025-10-01,Work From Home,8
947543,13962,2025-11-01,Present,8
947544,13962,2025-12-01,Present,8
947545,13963,2025-01-01,Present,8
947546,13963,2025-02-01,Present,8
947547,13963,2025-03-01,Present,8
947548,13963,2025-04-01,Present,8
947549,13963,2025-05-01,Work From Home,8
947550,13963,2025-06-01,Present,8
947551,13963,2025-07-01,Present,8
947552,13963,2025-08-01,Present,8
947553,13963,2025-09-01,Present,8
947554,13963,2025-10-01,Present,8
947555,13963,2025-11-01,Present,8
947556,13963,2025-12-01,Absent,0
947557,13964,2025-01-01,Work From Home,8
947558,13964,2025-02-01,Leave,0
947559,13964,2025-03-01,Present,8
947560,13964,2025-04-01,Present,8
947561,13964,2025-05-01,Absent,0
947562,13964,2025-06-01,Work From Home,8
947563,13964,2025-07-01,Present,8
947564,13964,2025-08-01,Present,8
947565,13964,2025-09-01,Present,8
947566,13964,2025-10-01,Present,8
947567,13964,2025-11-01,Present,8
947568,13964,2025-12-01,Present,8
947569,13965,2025-01-01,Present,8
947570,13965,2025-02-01,Present,8
947571,13965,2025-03-01,Present,8
947572,13965,2025-04-01,Work From Home,8
947573,13965,2025-05-01,Leave,0
947574,13965,2025-06-01,Present,8
947575,13965,2025-07-01,Absent,0
947576,13965,2025-08-01,Present,8
947577,13965,2025-09-01,Present,8
947578,13965,2025-10-01,Present,8
947579,13965,2025-11-01,Leave,0
947580,13965,2025-12-01,Present,8
947581,13966,2025-01-01,Present,8
947582,13966,2025-02-01,Present,8
947583,13966,2025-03-01,Present,8
947584,13966,2025-04-01,Work From Home,8
947585,13966,2025-05-01,Present,8
947586,13966,2025-06-01,Present,8
947587,13966,2025-07-01,Leave,0
947588,13966,2025-08-01,Present,8
947589,13966,2025-09-01,Present,8
947590,13966,2025-10-01,Present,8
947591,13966,2025-11-01,Present,8
947592,13966,2025-12-01,Present,8
947593,13967,2025-01-01,Work From Home,8
947594,13967,2025-02-01,Present,8
947595,13967,2025-03-01,Present,8
947596,13967,2025-04-01,Present,8
947597,13967,2025-05-01,Present,8
947598,13967,2025-06-01,Present,8
947599,13967,2025-07-01,Present,8
947600,13967,2025-08-01,Work From Home,8
947601,13967,2025-09-01,Present,8
947602,13967,2025-10-01,Present,8
947603,13967,2025-11-01,Leave,0
947604,13967,2025-12-01,Present,8
947605,13968,2025-01-01,Work From Home,8
947606,13968,2025-02-01,Present,8
947607,13968,2025-03-01,Present,8
947608,13968,2025-04-01,Present,8
947609,13968,2025-05-01,Present,8
947610,13968,2025-06-01,Present,8
947611,13968,2025-07-01,Present,8
947612,13968,2025-08-01,Leave,0
947613,13968,2025-09-01,Present,8
947614,13968,2025-10-01,Present,8
947615,13968,2025-11-01,Present,8
947616,13968,2025-12-01,Present,8
947617,13969,2025-01-01,Present,8
947618,13969,2025-02-01,Present,8
947619,13969,2025-03-01,Absent,0
947620,13969,2025-04-01,Present,8
947621,13969,2025-05-01,Work From Home,8
947622,13969,2025-06-01,Present,8
947623,13969,2025-07-01,Present,8
947624,13969,2025-08-01,Present,8
947625,13969,2025-09-01,Work From Home,8
947626,13969,2025-10-01,Work From Home,8
947627,13969,2025-11-01,Present,8
947628,13969,2025-12-01,Present,8
947629,13970,2025-01-01,Present,8
947630,13970,2025-02-01,Present,8
947631,13970,2025-03-01,Absent,0
947632,13970,2025-04-01,Present,8
947633,13970,2025-05-01,Present,8
947634,13970,2025-06-01,Present,8
947635,13970,2025-07-01,Present,8
947636,13970,2025-08-01,Present,8
947637,13970,2025-09-01,Present,8
947638,13970,2025-10-01,Present,8
947639,13970,2025-11-01,Leave,0
947640,13970,2025-12-01,Present,8
947641,13971,2025-01-01,Work From Home,8
947642,13971,2025-02-01,Work From Home,8
947643,13971,2025-03-01,Present,8
947644,13971,2025-04-01,Present,8
947645,13971,2025-05-01,Present,8
947646,13971,2025-06-01,Present,8
947647,13971,2025-07-01,Leave,0
947648,13971,2025-08-01,Present,8
947649,13971,2025-09-01,Present,8
947650,13971,2025-10-01,Work From Home,8
947651,13971,2025-11-01,Present,8
947652,13971,2025-12-01,Present,8
947653,13972,2025-01-01,Present,8
947654,13972,2025-02-01,Present,8
947655,13972,2025-03-01,Present,8
947656,13972,2025-04-01,Leave,0
947657,13972,2025-05-01,Present,8
947658,13972,2025-06-01,Work From Home,8
947659,13972,2025-07-01,Present,8
947660,13972,2025-08-01,Work From Home,8
947661,13972,2025-09-01,Present,8
947662,13972,2025-10-01,Present,8
947663,13972,2025-11-01,Present,8
947664,13972,2025-12-01,Present,8
947665,13973,2025-01-01,Work From Home,8
947666,13973,2025-02-01,Present,8
947667,13973,2025-03-01,Present,8
947668,13973,2025-04-01,Present,8
947669,13973,2025-05-01,Present,8
947670,13973,2025-06-01,Leave,0
947671,13973,2025-07-01,Present,8
947672,13973,2025-08-01,Present,8
947673,13973,2025-09-01,Present,8
947674,13973,2025-10-01,Work From Home,8
947675,13973,2025-11-01,Present,8
947676,13973,2025-12-01,Present,8
947677,13974,2025-01-01,Present,8
947678,13974,2025-02-01,Present,8
947679,13974,2025-03-01,Present,8
947680,13974,2025-04-01,Present,8
947681,13974,2025-05-01,Present,8
947682,13974,2025-06-01,Present,8
947683,13974,2025-07-01,Present,8
947684,13974,2025-08-01,Present,8
947685,13974,2025-09-01,Present,8
947686,13974,2025-10-01,Present,8
947687,13974,2025-11-01,Present,8
947688,13974,2025-12-01,Present,8
947689,13975,2025-01-01,Present,8
947690,13975,2025-02-01,Present,8
947691,13975,2025-03-01,Present,8
947692,13975,2025-04-01,Leave,0
947693,13975,2025-05-01,Present,8
947694,13975,2025-06-01,Present,8
947695,13975,2025-07-01,Present,8
947696,13975,2025-08-01,Present,8
947697,13975,2025-09-01,Present,8
947698,13975,2025-10-01,Present,8
947699,13975,2025-11-01,Present,8
947700,13975,2025-12-01,Present,8
947701,13976,2025-01-01,Present,8
947702,13976,2025-02-01,Present,8
947703,13976,2025-03-01,Leave,0
947704,13976,2025-04-01,Present,8
947705,13976,2025-05-01,Present,8
947706,13976,2025-06-01,Present,8
947707,13976,2025-07-01,Work From Home,8
947708,13976,2025-08-01,Present,8
947709,13976,2025-09-01,Present,8
947710,13976,2025-10-01,Present,8
947711,13976,2025-11-01,Work From Home,8
947712,13976,2025-12-01,Present,8
947713,13977,2025-01-01,Present,8
947714,13977,2025-02-01,Present,8
947715,13977,2025-03-01,Present,8
947716,13977,2025-04-01,Present,8
947717,13977,2025-05-01,Work From Home,8
947718,13977,2025-06-01,Present,8
947719,13977,2025-07-01,Present,8
947720,13977,2025-08-01,Present,8
947721,13977,2025-09-01,Work From Home,8
947722,13977,2025-10-01,Present,8
947723,13977,2025-11-01,Present,8
947724,13977,2025-12-01,Work From Home,8
947725,13978,2025-01-01,Work From Home,8
947726,13978,2025-02-01,Present,8
947727,13978,2025-03-01,Present,8
947728,13978,2025-04-01,Leave,0
947729,13978,2025-05-01,Present,8
947730,13978,2025-06-01,Work From Home,8
947731,13978,2025-07-01,Leave,0
947732,13978,2025-08-01,Present,8
947733,13978,2025-09-01,Present,8
947734,13978,2025-10-01,Present,8
947735,13978,2025-11-01,Present,8
947736,13978,2025-12-01,Leave,0
947737,13979,2025-01-01,Present,8
947738,13979,2025-02-01,Work From Home,8
947739,13979,2025-03-01,Present,8
947740,13979,2025-04-01,Present,8
947741,13979,2025-05-01,Absent,0
947742,13979,2025-06-01,Present,8
947743,13979,2025-07-01,Leave,0
947744,13979,2025-08-01,Leave,0
947745,13979,2025-09-01,Present,8
947746,13979,2025-10-01,Present,8
947747,13979,2025-11-01,Work From Home,8
947748,13979,2025-12-01,Present,8
947749,13980,2025-01-01,Present,8
947750,13980,2025-02-01,Present,8
947751,13980,2025-03-01,Work From Home,8
947752,13980,2025-04-01,Leave,0
947753,13980,2025-05-01,Present,8
947754,13980,2025-06-01,Leave,0
947755,13980,2025-07-01,Work From Home,8
947756,13980,2025-08-01,Present,8
947757,13980,2025-09-01,Present,8
947758,13980,2025-10-01,Present,8
947759,13980,2025-11-01,Present,8
947760,13980,2025-12-01,Work From Home,8
947761,13981,2025-01-01,Work From Home,8
947762,13981,2025-02-01,Present,8
947763,13981,2025-03-01,Work From Home,8
947764,13981,2025-04-01,Work From Home,8
947765,13981,2025-05-01,Present,8
947766,13981,2025-06-01,Present,8
947767,13981,2025-07-01,Present,8
947768,13981,2025-08-01,Present,8
947769,13981,2025-09-01,Present,8
947770,13981,2025-10-01,Work From Home,8
947771,13981,2025-11-01,Leave,0
947772,13981,2025-12-01,Present,8
947773,13982,2025-01-01,Present,8
947774,13982,2025-02-01,Present,8
947775,13982,2025-03-01,Present,8
947776,13982,2025-04-01,Present,8
947777,13982,2025-05-01,Present,8
947778,13982,2025-06-01,Present,8
947779,13982,2025-07-01,Present,8
947780,13982,2025-08-01,Present,8
947781,13982,2025-09-01,Present,8
947782,13982,2025-10-01,Absent,0
947783,13982,2025-11-01,Present,8
947784,13982,2025-12-01,Present,8
947785,13983,2025-01-01,Present,8
947786,13983,2025-02-01,Present,8
947787,13983,2025-03-01,Present,8
947788,13983,2025-04-01,Present,8
947789,13983,2025-05-01,Present,8
947790,13983,2025-06-01,Present,8
947791,13983,2025-07-01,Present,8
947792,13983,2025-08-01,Work From Home,8
947793,13983,2025-09-01,Present,8
947794,13983,2025-10-01,Absent,0
947795,13983,2025-11-01,Work From Home,8
947796,13983,2025-12-01,Present,8
947797,13984,2025-01-01,Present,8
947798,13984,2025-02-01,Present,8
947799,13984,2025-03-01,Present,8
947800,13984,2025-04-01,Present,8
947801,13984,2025-05-01,Present,8
947802,13984,2025-06-01,Leave,0
947803,13984,2025-07-01,Present,8
947804,13984,2025-08-01,Leave,0
947805,13984,2025-09-01,Present,8
947806,13984,2025-10-01,Present,8
947807,13984,2025-11-01,Present,8
947808,13984,2025-12-01,Work From Home,8
947809,13985,2025-01-01,Leave,0
947810,13985,2025-02-01,Present,8
947811,13985,2025-03-01,Present,8
947812,13985,2025-04-01,Work From Home,8
947813,13985,2025-05-01,Present,8
947814,13985,2025-06-01,Present,8
947815,13985,2025-07-01,Present,8
947816,13985,2025-08-01,Present,8
947817,13985,2025-09-01,Present,8
947818,13985,2025-10-01,Present,8
947819,13985,2025-11-01,Present,8
947820,13985,2025-12-01,Present,8
947821,13986,2025-01-01,Present,8
947822,13986,2025-02-01,Work From Home,8
947823,13986,2025-03-01,Present,8
947824,13986,2025-04-01,Work From Home,8
947825,13986,2025-05-01,Work From Home,8
947826,13986,2025-06-01,Present,8
947827,13986,2025-07-01,Work From Home,8
947828,13986,2025-08-01,Present,8
947829,13986,2025-09-01,Present,8
947830,13986,2025-10-01,Present,8
947831,13986,2025-11-01,Present,8
947832,13986,2025-12-01,Present,8
947833,13987,2025-01-01,Present,8
947834,13987,2025-02-01,Present,8
947835,13987,2025-03-01,Present,8
947836,13987,2025-04-01,Present,8
947837,13987,2025-05-01,Work From Home,8
947838,13987,2025-06-01,Present,8
947839,13987,2025-07-01,Leave,0
947840,13987,2025-08-01,Present,8
947841,13987,2025-09-01,Present,8
947842,13987,2025-10-01,Present,8
947843,13987,2025-11-01,Leave,0
947844,13987,2025-12-01,Present,8
947845,13988,2025-01-01,Work From Home,8
947846,13988,2025-02-01,Present,8
947847,13988,2025-03-01,Present,8
947848,13988,2025-04-01,Present,8
947849,13988,2025-05-01,Work From Home,8
947850,13988,2025-06-01,Present,8
947851,13988,2025-07-01,Present,8
947852,13988,2025-08-01,Work From Home,8
947853,13988,2025-09-01,Present,8
947854,13988,2025-10-01,Present,8
947855,13988,2025-11-01,Work From Home,8
947856,13988,2025-12-01,Present,8
947857,13989,2025-01-01,Present,8
947858,13989,2025-02-01,Present,8
947859,13989,2025-03-01,Present,8
947860,13989,2025-04-01,Present,8
947861,13989,2025-05-01,Present,8
947862,13989,2025-06-01,Present,8
947863,13989,2025-07-01,Present,8
947864,13989,2025-08-01,Leave,0
947865,13989,2025-09-01,Present,8
947866,13989,2025-10-01,Leave,0
947867,13989,2025-11-01,Present,8
947868,13989,2025-12-01,Present,8
947869,13990,2025-01-01,Present,8
947870,13990,2025-02-01,Present,8
947871,13990,2025-03-01,Present,8
947872,13990,2025-04-01,Present,8
947873,13990,2025-05-01,Work From Home,8
947874,13990,2025-06-01,Work From Home,8
947875,13990,2025-07-01,Present,8
947876,13990,2025-08-01,Present,8
947877,13990,2025-09-01,Present,8
947878,13990,2025-10-01,Leave,0
